t_s,sensor,ax,ay,az,gx,gy,gz
1760826776.9534018,ankle_L,11.959037292480469,0.05686228942871093,0.968454571533203,0.06914701387672191,0.1883889742228994,-0.09872434929219834
1760826776.9537463,ankle_L,11.959037292480469,0.14604630126953125,0.7906850982666015,0.09166309353985486,0.15135068933324874,-0.09779173060792655
1760826776.995023,ankle_L,11.959037292480469,0.09217676391601562,0.7697358337402344,0.08153751925347555,0.14855283328043337,-0.09259571222412663
1760826776.9961157,ankle_L,11.959037292480469,0.037110125732421874,0.9050082275390624,0.03797090357392244,0.14575497722761804,-0.08886523748703952
1760826776.996392,ankle_L,11.959037292480469,0.14903905334472656,0.7326257080078125,0.06395099549292199,0.10938284854101867,-0.07460949474174233
1760826776.9978523,ankle_L,11.959037292480469,0.10295067138671875,0.7134720947265625,0.05529096485325548,0.10765084241308535,-0.09765849936731631
1760826776.998837,ankle_L,11.959037292480469,0.06045359191894531,0.6961141326904297,0.04743032165725048,0.10631853000698281,-0.08833231252459851
1760826776.9996479,ankle_L,11.959037292480469,0.031124621582031248,0.6871358764648438,0.04223430327345057,0.10525268008210079,-0.08007197560676275
1760826777.0009022,ankle_L,11.959037292480469,0.1484405029296875,0.5219359619140624,0.035972434964768624,0.10458652387904951,-0.07301071985441929
1760826777.0010262,ankle_L,11.959037292480469,0.1131260284423828,0.5051765502929687,0.06328483928987072,0.06994640132038345,-0.1008560491419624
1760826777.0851467,ankle_L,11.959037292480469,0.08738836059570312,0.4944026428222656,0.05822205214668107,0.06967993883916293,-0.09552679951755223
1760826777.0858772,ankle_L,11.959037292480469,0.06045359191894531,0.4836287353515625,0.053159265003491406,0.06954670759855268,-0.09073047485558308
1760826777.0864773,ankle_L,11.959037292480469,0.03411737365722656,0.47105917663574215,0.04756355289786074,0.06941347635794241,-0.08646707515605495
1760826777.0875993,ankle_L,11.959037292480469,0.0143652099609375,0.46208092041015625,0.04356661567955311,0.06928024511733216,-0.08247013793774732
1760826777.1298053,ankle_L,11.959037292480469,0.14604630126953125,0.45489831542968745,0.0058621745868511835,0.06928024511733216,-0.07873966320066021
1760826777.2663379,ankle_L,11.959037292480469,0.12689268798828124,0.4465186096191406,0.002264931090374321,0.06928024511733216,-0.0750091884635731
1760826777.2669106,ankle_L,11.959037292480469,0.11013327636718749,0.4429273071289062,0.03357427263378405,0.03530627876171736,-0.07167840744831674
1760826777.310003,ankle_L,11.959037292480469,0.10235212097167969,0.4387374542236328,0.032241960227681506,0.03557274124293786,-0.06848085767367064
1760826777.31058,ankle_L,11.959037292480469,0.08978256225585937,0.4327519500732422,0.02997702913730719,0.035705972483548114,-0.09965696797647011
1760826777.4012105,ankle_L,11.959037292480469,0.07601590270996093,0.4267664459228515,0.027578866806322613,0.036105666205378875,-0.09699234316426504
1760826777.4019158,ankle_L,11.959037292480469,0.06284779357910156,0.4213794921875,0.025180704475338038,0.036372128686599385,-0.09459418083328046
1760826777.4034412,ankle_L,11.959037292480469,0.054468087768554684,0.4165910888671875,0.023315467106794475,0.036771822408430146,-0.09246248098351639
1760826777.4040134,ankle_L,11.959037292480469,0.044891281127929686,0.4129997863769531,0.021716692219471426,0.037304747370871166,-0.09046401237436258
1760826777.4048448,ankle_L,11.959037292480469,0.040701428222656245,0.41359833679199215,0.02105053601642016,0.03770444109270193,-0.08873200624642928
1760826777.4054635,ankle_L,11.959037292480469,0.03531447448730469,0.4129997863769531,0.020384379813368887,0.03810413481453269,-0.08700000011849597
1760826777.4063203,ankle_L,12.112266198730469,0.025737667846679687,0.4100070343017578,0.018785604926045835,0.03863705977697371,-0.08553445647178318
1760826777.4450436,ankle_L,12.112266198730469,0.022146365356445312,0.4070142822265625,0.017986217482384312,0.03903675349880447,-0.08420214406568063
1760826777.445596,ankle_L,12.112266198730469,0.07122749938964844,0.4291606475830078,0.02717917308449185,0.03956967846124549,-0.08300306290018834
1760826777.6252313,ankle_L,12.112266198730469,0.06284779357910156,0.42377369384765623,0.025447166956558548,0.039969372183076245,-0.08180398173469605
1760826777.626031,ankle_L,12.112266198730469,0.05626373901367187,0.42317514343261714,0.024514548272286763,0.04036906590490701,-0.08060490056920376
1760826777.6267433,ankle_L,12.112266198730469,0.04249707946777344,0.4171896392822265,0.021849923460081685,0.040901990867348026,-0.07953905064432175
1760826777.670111,ankle_L,12.112266198730469,0.03591302490234375,0.4129997863769531,0.020384379813368887,0.041301684589178794,-0.07833996947882944
1760826777.6706977,ankle_L,12.112266198730469,0.028131869506835935,0.4082113830566406,0.018785604926045835,0.0415681470703993,-0.07714088831333717
1760826777.6717694,ankle_L,12.112266198730469,0.017956512451171875,0.4034229797363281,0.01705359879811253,0.041834609551619814,-0.07594180714784488
1760826777.6724603,ankle_L,12.112266198730469,0.020350714111328123,0.41060558471679687,0.018119448722994567,0.04210107203284032,-0.07460949474174233
1760826777.7150552,ankle_L,12.112266198730469,0.02454056701660156,0.4159925384521484,0.0191852986478766,0.04236753451406082,-0.07301071985441929
1760826777.715642,ankle_L,12.112266198730469,0.028131869506835935,0.42018239135742186,0.020384379813368887,0.04250076575467108,-0.07127871372648598
1760826777.7600794,ankle_L,12.112266198730469,0.05327098693847656,0.7302315063476562,0.048895865303963275,0.11071516094712121,-0.06954670759855268
1760826777.760688,ankle_L,12.112266198730469,0.06763619689941405,0.7523778717041015,0.05382542120654268,0.11084839218773146,-0.10178866782623419
1760826777.7625196,ankle_L,12.112266198730469,0.05027823486328125,0.7362170104980469,0.049428790266404295,0.11084839218773146,-0.10005666169830088
1760826777.7632523,ankle_L,12.112266198730469,0.006584054565429687,0.7757213378906249,0.06954670759855268,0.14495558978395653,-0.09832465557036758
1760826777.805124,ankle_L,12.112266198730469,0.13766659545898435,0.5410895751953124,0.036105666205378875,0.11138131715017249,-0.09352833090839843
1760826777.8501022,ankle_L,12.112266198730469,0.12449848632812499,0.23523031311035156,0.008393568158446012,0.0415681470703993,-0.1020551303074547
1760826777.8506467,ankle_L,12.265495104980468,0.11133037719726561,0.2292448089599609,0.006128637068071691,0.041834609551619814,-0.07127871372648598
1760826777.852174,ankle_L,12.265495104980468,0.11073182678222655,0.229843359375,0.006261868308681946,0.041967840792230066,-0.07154517620770649
1760826777.8528154,ankle_L,12.265495104980468,0.11671733093261719,0.23582886352539062,0.0075941807147844875,0.04210107203284032,-0.07194486992953725
1760826777.8950598,ankle_L,12.265495104980468,0.04668693237304687,0.42377369384765623,0.021983154700691936,0.03903675349880447,-0.08233690669713707
1760826777.8956306,ankle_L,12.265495104980468,0.03651157531738281,0.41958384094238277,0.01971822361031762,0.03863705977697371,-0.08326952538140886
1760826777.8966463,ankle_L,12.265495104980468,0.03651157531738281,0.508169302368164,0.05249310880044014,0.07221133241075775,-0.08433537530629089
1760826777.897601,ankle_L,12.265495104980468,0.015562310791015624,0.4991910461425781,0.04862940282274277,0.07154517620770649,-0.08553445647178318
1760826778.1202931,ankle_L,12.265495104980468,0.14784195251464843,0.33518823242187495,0.044232771882604376,0.07101225124526546,-0.0868667688778857
1760826778.1211073,ankle_L,12.265495104980468,0.12449848632812499,0.3226186737060547,0.03970290970185574,0.07034609504221419,-0.08806585004337801
1760826778.122204,ankle_L,12.265495104980468,0.10893617553710937,0.3142389678955078,0.036505359927209644,0.06967993883916293,-0.08913169996826004
1760826778.123531,ankle_L,12.265495104980468,0.03950432739257812,0.4261678955078125,0.021849923460081685,0.06608269534268607,-0.12004134778983899
1760826778.1650765,ankle_L,12.265495104980468,0.03651157531738281,0.4255693450927734,0.02145022973825092,0.0654165391396348,-0.11524502312786984
1760826778.1656492,ankle_L,12.418724011230468,0.0718260498046875,0.5386953735351562,0.0610199081994964,0.07540888218540386,-0.07567534466662437
1760826778.1664202,ankle_L,12.418724011230468,0.11252747802734374,0.6524199523925781,0.1008560491419624,0.10765084241308535,-0.07900612568188072
1760826778.1674016,ankle_L,12.418724011230468,0.00239420166015625,0.8379705810546875,0.07607503838845513,0.14135834628747967,-0.07993874436615249
1760826778.255143,ankle_L,12.418724011230468,0.14784195251464843,0.6757634185791015,0.0750091884635731,0.1409586525656489,-0.08127105677225505
1760826778.2557783,ankle_L,12.418724011230468,0.0017956512451171875,0.8200140686035156,0.07447626350113207,0.14055895884381814,-0.08260336917835759
1760826778.257097,ankle_L,12.418724011230468,0.14604630126953125,0.6578069061279297,0.07087902000465522,0.13789433403161305,-0.10072281790135215
1760826778.2578347,ankle_L,12.418724011230468,0.10175357055664062,0.6344634399414062,0.09605972447999325,0.10365390519477774,-0.07007963256099368
1760826784.663946,wrist_R,-17.308282351684568,0.07781155395507812,0.1975216369628906,0.029843797896696934,0.02371516082862524,0.06821439519245012
1760826784.6756048,wrist_R,-17.308282351684568,0.07781155395507812,0.1975216369628906,0.02997702913730719,0.02371516082862524,0.06821439519245012
1760826784.6888592,wrist_R,-17.308282351684568,0.07781155395507812,0.19871873779296872,0.03037672285913795,0.02371516082862524,0.06821439519245012
1760826784.6890454,wrist_R,-17.155053445434568,0.08140285644531249,0.19931728820800781,0.030909647821578966,0.02371516082862524,0.06821439519245012
1760826784.689156,wrist_R,-17.155053445434568,0.07781155395507812,0.19871873779296872,0.03064318534035846,0.02371516082862524,0.06821439519245012
1760826784.6892433,wrist_R,-17.155053445434568,0.08080430603027343,0.19991583862304688,0.03130934154340973,0.02371516082862524,0.06821439519245012
1760826784.6895676,wrist_R,-17.155053445434568,0.08140285644531249,0.20051438903808594,0.03144257278401998,0.02371516082862524,0.06821439519245012
1760826784.6896617,wrist_R,-17.155053445434568,0.08140285644531249,0.201112939453125,0.03170903526524049,0.023848392069235495,0.06821439519245012
1760826784.6897457,wrist_R,-17.155053445434568,0.08379705810546874,0.20231004028320312,0.032241960227681506,0.023848392069235495,0.06821439519245012
1760826784.689826,wrist_R,-17.155053445434568,0.08379705810546874,0.20231004028320312,0.032108728987071254,0.023848392069235495,0.06821439519245012
1760826784.689908,wrist_R,-17.155053445434568,0.08559270935058594,0.20231004028320312,0.03264165394951227,0.023848392069235495,0.06821439519245012
1760826784.6899827,wrist_R,-17.155053445434568,0.08918401184082031,0.20350714111328125,0.03317457891195329,0.023848392069235495,0.06821439519245012
1760826784.6900635,wrist_R,-17.155053445434568,0.08978256225585937,0.20350714111328125,0.033307810152563545,0.023848392069235495,0.06821439519245012
1760826784.6902647,wrist_R,-17.155053445434568,0.09277531433105468,0.2041056915283203,0.03384073511500456,0.023848392069235495,0.06821439519245012
1760826784.691155,wrist_R,-17.155053445434568,0.0939724151611328,0.2041056915283203,0.03397396635561481,0.023848392069235495,0.06821439519245012
1760826784.691899,wrist_R,-17.155053445434568,0.0939724151611328,0.20530279235839843,0.00013323124061025415,0.057955589665460557,0.06821439519245012
1760826784.6930563,wrist_R,-17.155053445434568,0.09457096557617187,0.20530279235839843,0.0002664624812205083,0.057955589665460557,0.06821439519245012
1760826784.6937678,wrist_R,-17.155053445434568,0.09636661682128905,0.2059013427734375,0.0006661562030512709,0.057955589665460557,0.06834762643306039
1760826784.694421,wrist_R,-17.155053445434568,0.09636661682128905,0.20530279235839843,0.0003996937218307625,0.057955589665460557,0.06834762643306039
1760826784.695102,wrist_R,-17.155053445434568,0.09457096557617187,0.20470424194335937,0.0,0.057955589665460557,0.06834762643306039
1760826784.6955705,wrist_R,-17.155053445434568,0.09756371765136718,0.20530279235839843,0.0005329249624410166,0.057955589665460557,0.06834762643306039
1760826784.6963446,wrist_R,-17.155053445434568,0.09935936889648436,0.20530279235839843,0.0006661562030512709,0.057955589665460557,0.06848085767367064
1760826784.6971033,wrist_R,-17.155053445434568,0.09756371765136718,0.20530279235839843,0.0002664624812205083,0.057955589665460557,0.06848085767367064
1760826784.697906,wrist_R,-17.155053445434568,0.09816226806640624,0.20530279235839843,0.0002664624812205083,0.05808882090607082,0.06848085767367064
1760826784.6984494,wrist_R,-17.155053445434568,0.09756371765136718,0.20530279235839843,0.0002664624812205083,0.05808882090607082,0.06848085767367064
1760826784.6989157,wrist_R,-17.155053445434568,0.09756371765136718,0.2059013427734375,0.0003996937218307625,0.05808882090607082,0.06848085767367064
1760826784.6994238,wrist_R,-17.155053445434568,0.09816226806640624,0.20649989318847656,0.000799387443661525,0.05808882090607082,0.06861408891428089
1760826784.6999283,wrist_R,-17.155053445434568,0.09696516723632811,0.20649989318847656,0.0005329249624410166,0.05808882090607082,0.06861408891428089
1760826784.700249,wrist_R,-17.155053445434568,0.09696516723632811,0.2059013427734375,0.0002664624812205083,0.05808882090607082,0.06861408891428089
1760826784.7005851,wrist_R,-17.155053445434568,0.09576806640624999,0.20530279235839843,0.00013323124061025415,0.05808882090607082,0.06874732015489114
1760826784.701058,wrist_R,-17.155053445434568,0.09576806640624999,0.20530279235839843,0.0,0.05808882090607082,0.06874732015489114
1760826784.7013955,wrist_R,-17.155053445434568,0.09576806640624999,0.2059013427734375,0.0002664624812205083,0.05808882090607082,0.06874732015489114
1760826784.7018747,wrist_R,-17.155053445434568,0.09636661682128905,0.2059013427734375,0.00013323124061025415,0.05808882090607082,0.06874732015489114
1760826784.7342036,wrist_R,-17.155053445434568,0.09636661682128905,0.20649989318847656,0.0003996937218307625,0.05808882090607082,0.0688805513955014
1760826784.7345517,wrist_R,-17.155053445434568,0.09516951599121093,0.2059013427734375,0.0002664624812205083,0.05822205214668107,0.0688805513955014
1760826784.736011,wrist_R,-17.155053445434568,0.09457096557617187,0.20649989318847656,0.0002664624812205083,0.05822205214668107,0.0688805513955014
1760826784.7362092,wrist_R,-17.155053445434568,0.09576806640624999,0.20649989318847656,0.0003996937218307625,0.05822205214668107,0.0688805513955014
1760826784.825066,wrist_R,-17.155053445434568,0.09516951599121093,0.20649989318847656,0.0002664624812205083,0.05822205214668107,0.0688805513955014
1760826784.9601212,wrist_R,-17.155053445434568,0.09516951599121093,0.20709844360351562,0.0005329249624410166,0.05808882090607082,0.0688805513955014
1760826785.0062878,wrist_R,-17.155053445434568,0.09576806640624999,0.20709844360351562,0.0006661562030512709,0.05808882090607082,0.0688805513955014
1760826785.007461,wrist_R,-17.155053445434568,0.09636661682128905,0.20709844360351562,0.0006661562030512709,0.05808882090607082,0.0688805513955014
1760826785.0076973,wrist_R,-17.155053445434568,0.09457096557617187,0.2059013427734375,0.0002664624812205083,0.05808882090607082,0.0688805513955014
1760826785.0084696,wrist_R,-17.155053445434568,0.09337386474609374,0.20649989318847656,0.0,0.05808882090607082,0.0688805513955014
1760826785.0091603,wrist_R,-17.155053445434568,0.09576806640624999,0.20709844360351562,0.0003996937218307625,0.05808882090607082,0.0688805513955014
1760826785.0105834,wrist_R,-17.155053445434568,0.09935936889648436,0.20829554443359374,0.0013323124061025418,0.05808882090607082,0.0688805513955014
1760826785.011522,wrist_R,-17.155053445434568,0.09696516723632811,0.20769699401855468,0.0009326186842717792,0.05808882090607082,0.0688805513955014
1760826785.012914,wrist_R,-17.155053445434568,0.0987608184814453,0.20769699401855468,0.0010658499248820332,0.05808882090607082,0.0688805513955014
1760826785.013621,wrist_R,-17.155053445434568,0.09756371765136718,0.20769699401855468,0.0010658499248820332,0.05808882090607082,0.0688805513955014
1760826785.0145056,wrist_R,-17.155053445434568,0.0987608184814453,0.20769699401855468,0.0011990811654922875,0.05808882090607082,0.0688805513955014
1760826785.0152278,wrist_R,-17.155053445434568,0.0987608184814453,0.20829554443359374,0.0013323124061025418,0.05808882090607082,0.0688805513955014
1760826785.0158682,wrist_R,-17.155053445434568,0.09636661682128905,0.20829554443359374,0.0009326186842717792,0.05808882090607082,0.0688805513955014
1760826785.0168302,wrist_R,-17.155053445434568,0.09636661682128905,0.2088940948486328,0.0010658499248820332,0.05808882090607082,0.0688805513955014
1760826785.0174644,wrist_R,-17.155053445434568,0.09457096557617187,0.2088940948486328,0.000799387443661525,0.05808882090607082,0.0688805513955014
1760826785.0181732,wrist_R,-17.155053445434568,0.09277531433105468,0.2088940948486328,0.0005329249624410166,0.05808882090607082,0.06874732015489114
1760826785.0191193,wrist_R,-17.155053445434568,0.09516951599121093,0.20949264526367187,0.0010658499248820332,0.05808882090607082,0.06874732015489114
1760826785.0950735,wrist_R,-17.155053445434568,0.09576806640624999,0.20949264526367187,0.0010658499248820332,0.05808882090607082,0.06874732015489114
1760826785.0957365,wrist_R,-17.155053445434568,0.0987608184814453,0.21009119567871093,0.00159877488732305,0.05808882090607082,0.06874732015489114
1760826785.0968442,wrist_R,-17.155053445434568,0.09756371765136718,0.20949264526367187,0.0013323124061025418,0.05808882090607082,0.06874732015489114
1760826785.0977082,wrist_R,-17.155053445434568,0.09816226806640624,0.20949264526367187,0.0014655436467127959,0.05808882090607082,0.06874732015489114
1760826785.0987904,wrist_R,-17.155053445434568,0.0987608184814453,0.21009119567871093,0.001732006127933304,0.05808882090607082,0.06874732015489114
1760826785.099392,wrist_R,-17.155053445434568,0.09756371765136718,0.21009119567871093,0.0014655436467127959,0.05808882090607082,0.06861408891428089
1760826785.1002083,wrist_R,-17.155053445434568,0.09816226806640624,0.20949264526367187,0.00159877488732305,0.05808882090607082,0.06861408891428089
1760826785.1011295,wrist_R,-17.001824539184568,0.09816226806640624,0.21009119567871093,0.00159877488732305,0.05808882090607082,0.06861408891428089
1760826785.1018698,wrist_R,-17.001824539184568,0.09935936889648436,0.21009119567871093,0.0018652373685435584,0.05822205214668107,0.06861408891428089
1760826785.1030266,wrist_R,-17.001824539184568,0.0909796630859375,0.20530279235839843,0.03357427263378405,0.024114854550456002,0.06914701387672191
1760826785.103673,wrist_R,-17.001824539184568,0.09756371765136718,0.20829554443359374,0.0013323124061025418,0.05808882090607082,0.06994640132038345
1760826785.104827,wrist_R,-17.001824539184568,0.08798691101074219,0.20470424194335937,0.03357427263378405,0.023848392069235495,0.07061255752343472
1760826785.105712,wrist_R,-17.001824539184568,0.08978256225585937,0.20350714111328125,0.033307810152563545,0.023848392069235495,0.07074578876404496
1760826785.106455,wrist_R,-17.001824539184568,0.09157821350097656,0.2041056915283203,0.03357427263378405,0.023848392069235495,0.07087902000465522
1760826785.1071284,wrist_R,-17.001824539184568,0.08978256225585937,0.20470424194335937,0.03357427263378405,0.023848392069235495,0.07101225124526546
1760826785.108189,wrist_R,-17.001824539184568,0.0909796630859375,0.20530279235839843,0.03397396635561481,0.023848392069235495,0.07114548248587572
1760826785.109185,wrist_R,-17.001824539184568,0.0909796630859375,0.2059013427734375,0.03397396635561481,0.023848392069235495,0.07127871372648598
1760826785.1098747,wrist_R,-17.001824539184568,0.08918401184082031,0.20530279235839843,0.03384073511500456,0.023848392069235495,0.07141194496709623
1760826785.1104815,wrist_R,-17.001824539184568,0.08918401184082031,0.2059013427734375,0.03397396635561481,0.023848392069235495,0.07154517620770649
1760826785.14008,wrist_R,-17.001824539184568,0.08858546142578125,0.2059013427734375,0.03384073511500456,0.02371516082862524,0.07167840744831674
1760826785.1407416,wrist_R,-17.001824539184568,0.08678981018066406,0.2059013427734375,0.03370750387439431,0.02371516082862524,0.071811638688927
1760826785.1423428,wrist_R,-17.001824539184568,0.08798691101074219,0.20649989318847656,0.03384073511500456,0.02371516082862524,0.07194486992953725
1760826785.1433425,wrist_R,-17.001824539184568,0.08738836059570312,0.20649989318847656,0.03370750387439431,0.02371516082862524,0.07221133241075775
1760826785.1439312,wrist_R,-17.001824539184568,0.08559270935058594,0.20530279235839843,0.0334410413931738,0.02371516082862524,0.07234456365136802
1760826785.1449716,wrist_R,-17.001824539184568,0.08439560852050781,0.20530279235839843,0.033307810152563545,0.02371516082862524,0.07247779489197827
1760826785.1458504,wrist_R,-17.001824539184568,0.08499415893554688,0.2059013427734375,0.033307810152563545,0.02371516082862524,0.07274425737319877
1760826785.1463974,wrist_R,-17.001824539184568,0.08798691101074219,0.20649989318847656,0.03370750387439431,0.023581929588014985,0.07287748861380902
1760826785.14775,wrist_R,-16.84859563293457,0.08918401184082031,0.20649989318847656,0.03384073511500456,0.023315467106794475,0.07367687605747056
1760826785.1478677,wrist_R,-16.84859563293457,0.08439560852050781,0.20649989318847656,0.033041347671343035,0.023315467106794475,0.07394333853869106
1760826785.1487586,wrist_R,-16.84859563293457,0.08379705810546874,0.20649989318847656,0.033041347671343035,0.023182235866184224,0.07407656977930133
1760826785.1494544,wrist_R,-16.84859563293457,0.08858546142578125,0.20829554443359374,0.03384073511500456,0.023182235866184224,0.07420980101991156
1760826785.1505015,wrist_R,-16.84859563293457,0.08858546142578125,0.2088940948486328,0.03397396635561481,0.023049004625573973,0.07434303226052183
1760826785.1510363,wrist_R,-16.84859563293457,0.08858546142578125,0.20949264526367187,0.00013323124061025415,0.05702297098118878,0.07434303226052183
1760826785.1517198,wrist_R,-16.84859563293457,0.08858546142578125,0.21009119567871093,0.0003996937218307625,0.05688973974057853,0.07447626350113207
1760826785.1525013,wrist_R,-16.84859563293457,0.08798691101074219,0.20949264526367187,0.0002664624812205083,0.05675650849996827,0.07447626350113207
1760826785.1535363,wrist_R,-16.84859563293457,0.08678981018066406,0.21188684692382811,0.0003996937218307625,0.05662327725935802,0.07447626350113207
1760826785.1544704,wrist_R,-16.84859563293457,0.08559270935058594,0.21068974609375,0.00013323124061025415,0.05649004601874777,0.07447626350113207
1760826785.275349,wrist_R,-16.84859563293457,0.086191259765625,0.21068974609375,0.03397396635561481,0.022249617181912446,0.07447626350113207
1760826785.2758949,wrist_R,-16.84859563293457,0.09277531433105468,0.21188684692382811,0.0009326186842717792,0.05622358353752725,0.07447626350113207
1760826785.276592,wrist_R,-16.84859563293457,0.09516951599121093,0.21248539733886718,0.0011990811654922875,0.05622358353752725,0.07447626350113207
